"CMPLNT_NUM","ADDR_PCT_CD","BORO_NM","CMPLNT_FR_DT","CMPLNT_FR_TM","CMPLNT_TO_DT","CMPLNT_TO_TM","CRM_ATPT_CPTD_CD","HADEVELOPT","HOUSING_PSA","JURISDICTION_CODE","JURIS_DESC","KY_CD","LAW_CAT_CD","LOC_OF_OCCUR_DESC","OFNS_DESC","PARKS_NM","PATROL_BORO","PD_CD","PD_DESC","PREM_TYP_DESC","RPT_DT","STATION_NAME","SUSP_AGE_GROUP","SUSP_RACE","SUSP_SEX","TRANSIT_DISTRICT","VIC_AGE_GROUP","VIC_RACE","VIC_SEX","X_COORD_CD","Y_COORD_CD","Latitude","Longitude","Lat_Lon","New Georeferenced Column"
"303918334","63","BROOKLYN","03/31/2025","01:50:00","03/31/2025","05:50:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BKLYN SOUTH","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","COMMERCIAL BUILDING","03/31/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","D","1010797","163279","40.614811","-73.904383","(40.614811, -73.904383)","POINT (-73.904383 40.614811)"
"313301664","52","BRONX","09/21/2025","00:49:00",,"(null)","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","09/21/2025","(null)","25-44","BLACK HISPANIC","M",,"45-64","WHITE HISPANIC","F","1010492","252600","40.859974","-73.905133","(40.859974, -73.905133)","POINT (-73.905133 40.859974)"
"300101172","73","BROOKLYN","01/26/2025","14:23:00","01/26/2025","14:50:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BKLYN NORTH","263","ARSON 2,3,4","HOMELESS SHELTER","01/27/2025","(null)","18-24","BLACK","M",,"45-64","BLACK","M","1010654","185578","40.676015","-73.904808","(40.676015, -73.904808)","POINT (-73.904808 40.676015)"
"300713586","44","BRONX","10/26/2024","00:42:00","10/26/2024","01:34:00","ATTEMPTED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO BRONX","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","01/01/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","M","1010541","246379","40.842898","-73.904978","(40.842898, -73.904978)","POINT (-73.904978 40.842898)"
"306810730","46","BRONX","04/11/2025","03:40:00","04/11/2025","05:17:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","05/21/2025","(null)","25-44","WHITE HISPANIC","U",,"65+","WHITE HISPANIC","M","1010879","250896","40.855296","-73.90374","(40.855296, -73.90374)","POINT (-73.90374 40.855296)"
"312487816","40","BRONX","09/04/2025","00:35:00","09/04/2025","00:50:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","09/07/2025","(null)","UNKNOWN","UNKNOWN","F",,"45-64","BLACK","M","1010880","235058","40.811824","-73.9038","(40.811824, -73.9038)","POINT (-73.9038 40.811824)"
"308699766","42","BRONX","06/25/2025","10:00:00","06/25/2025","11:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","06/26/2025","(null)","45-64","BLACK","M",,"UNKNOWN","UNKNOWN","M","1010042","241269","40.828874","-73.906802","(40.828874, -73.906802)","POINT (-73.906802 40.828874)"
"298776156","44","BRONX","10/26/2024","00:42:00","10/26/2024","01:34:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO BRONX","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","01/01/2025","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","UNKNOWN","M","1010541","246379","40.842898","-73.904978","(40.842898, -73.904978)","POINT (-73.904978 40.842898)"
"312487817","40","BRONX","09/04/2025","00:35:00","09/04/2025","00:50:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","09/07/2025","(null)","UNKNOWN","UNKNOWN","F",,"45-64","BLACK","M","1010880","235058","40.811824","-73.9038","(40.811824, -73.9038)","POINT (-73.9038 40.811824)"
"313702601","46","BRONX","09/27/2025","02:26:00","09/30/2025","03:04:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","(null)","ARSON","(null)","PATROL BORO BRONX","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","PARKING LOT/GARAGE (PRIVATE)","09/30/2025","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","UNKNOWN","M","1011911","249890","40.8525219","-73.90001315","(40.8525219, -73.90001315)","POINT (-73.90001315 40.8525219)"
"299687382","52","BRONX","01/18/2025","12:39:00","01/18/2025","12:58:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","HOMELESS SHELTER","01/19/2025","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","UNKNOWN","D","1011559","254598","40.865456","-73.901267","(40.865456, -73.901267)","POINT (-73.901267 40.865456)"
"301560441","41","BRONX","02/23/2025","23:18:00","02/23/2025","23:41:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","02/23/2025","(null)","18-24","BLACK","M",,"45-64","WHITE HISPANIC","M","1012655","238718","40.821866","-73.897372","(40.821866, -73.897372)","POINT (-73.897372 40.821866)"
"310825684","108","QUEENS","08/04/2025","01:15:00",,"(null)","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO QUEENS NORTH","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","PARKING LOT/GARAGE (PRIVATE)","08/07/2025","(null)","UNKNOWN","UNKNOWN","M",,"45-64","WHITE HISPANIC","M","1011662","209284","40.741079","-73.901077","(40.741079, -73.901077)","POINT (-73.901077 40.741079)"
"308826104","75","BROOKLYN","06/28/2025","15:54:00","06/28/2025","15:55:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO BKLYN NORTH","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","06/29/2025","(null)","UNKNOWN","UNKNOWN","U",,"45-64","WHITE HISPANIC","F","1012280","185680","40.676291","-73.898946","(40.676291, -73.898946)","POINT (-73.898946 40.676291)"
"301969583","50","BRONX","11/18/2024","20:13:00",,"(null)","COMPLETED","(null)","73361","2","N.Y. HOUSING POLICE","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","RESIDENCE - PUBLIC HOUSING","03/03/2025","(null)","(null)","(null)","(null)",,"45-64","WHITE","F","1011677","259906","40.880023","-73.900816","(40.880023, -73.900816)","POINT (-73.900816 40.880023)"
"309093765","46","BRONX","06/08/2025","17:09:00",,"(null)","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","07/04/2025","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","UNKNOWN","M","1011296","249869","40.852476","-73.902236","(40.852476, -73.902236)","POINT (-73.902236 40.852476)"
"300548795","104","QUEENS","01/14/2025","02:02:00","01/14/2025","02:51:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO QUEENS NORTH","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","02/04/2025","(null)","(null)","(null)","(null)",,"25-44","WHITE HISPANIC","M","1011891","206537","40.733539","-73.900263","(40.733539, -73.900263)","POINT (-73.900263 40.733539)"
"300185420","42","BRONX","01/28/2025","06:56:00",,"(null)","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","01/28/2025","(null)","UNKNOWN","UNKNOWN","U",,"25-44","BLACK HISPANIC","F","1011283","238631","40.82163","-73.902329","(40.82163, -73.902329)","POINT (-73.902329 40.82163)"
"306671627","52","BRONX","05/17/2025","19:10:00","05/18/2025","06:40:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","(null)","ARSON","(null)","PATROL BORO BRONX","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","05/18/2025","(null)","(null)","(null)","(null)",,"25-44","WHITE HISPANIC","M","1012392","253532","40.862525","-73.89826","(40.862525, -73.89826)","POINT (-73.89826 40.862525)"
"304550732","114","QUEENS","03/10/2025","01:06:00","03/10/2025","02:05:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO QUEENS NORTH","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","03/12/2025","(null)","(null)","(null)","(null)",,"25-44","BLACK","F","1011800","215344","40.757712","-73.900557","(40.757712, -73.900557)","POINT (-73.900557 40.757712)"
"303374563","75","BROOKLYN","03/20/2025","06:00:00","03/20/2025","06:30:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO BKLYN NORTH","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","PARKING LOT/GARAGE (PRIVATE)","03/21/2025","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","UNKNOWN","M","1011762","182278","40.666953","-73.900829","(40.666953, -73.900829)","POINT (-73.900829 40.666953)"
"305388012","69","BROOKLYN","04/25/2025","05:10:00","04/25/2025","05:30:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO BKLYN SOUTH","263","ARSON 2,3,4","RESIDENCE-HOUSE","04/26/2025","(null)","(null)","(null)","(null)",,"65+","BLACK","F","1011464","171428","40.637175","-73.901945","(40.637175, -73.901945)","POINT (-73.901945 40.637175)"
"301549520","41","BRONX","02/19/2025","04:40:00","02/23/2025","16:36:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO BRONX","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","02/23/2025","(null)","UNKNOWN","UNKNOWN","U",,"25-44","BLACK HISPANIC","F","1011928","237114","40.817464","-73.900005","(40.817464, -73.900005)","POINT (-73.900005 40.817464)"
"308259178","104","QUEENS","06/17/2025","13:15:00","06/17/2025","15:50:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO QUEENS NORTH","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","06/18/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","D","1012677","196643","40.70638","-73.897471","(40.70638, -73.897471)","POINT (-73.897471 40.70638)"
"299509583","75","BROOKLYN","01/15/2025","14:01:00","01/15/2025","14:40:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BKLYN NORTH","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","01/15/2025","(null)","UNKNOWN","UNKNOWN","M",,"25-44","BLACK","F","1013755","182377","40.667221","-73.893644","(40.667221, -73.893644)","POINT (-73.893644 40.667221)"
"311287141","48","BRONX","08/16/2025","03:50:00","08/16/2025","03:58:00","ATTEMPTED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","(null)","ARSON","(null)","PATROL BORO BRONX","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","08/16/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","E","1014065","247504","40.84596603","-73.89223766","(40.84596603, -73.89223766)","POINT (-73.89223766 40.84596603)"
"308910540","41","BRONX","07/01/2025","04:47:00","07/01/2025","05:10:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","07/01/2025","(null)","UNKNOWN","UNKNOWN","M",,"45-64","BLACK HISPANIC","M","1012789","238609","40.821567","-73.896887","(40.821567, -73.896887)","POINT (-73.896887 40.821567)"
"312990368","46","BRONX","09/16/2025","04:30:00","09/16/2025","04:50:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","09/16/2025","(null)","25-44","BLACK","M",,"UNKNOWN","UNKNOWN","M","1013404","251800","40.85777","-73.894607","(40.85777, -73.894607)","POINT (-73.894607 40.85777)"
"300342714","75","BROOKLYN","01/11/2025","21:51:00","01/11/2025","23:42:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BKLYN NORTH","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","01/31/2025","(null)","(null)","(null)","(null)",,"65+","BLACK","F","1013755","182377","40.667221","-73.893644","(40.667221, -73.893644)","POINT (-73.893644 40.667221)"
"307335549","48","BRONX","05/29/2025","05:00:00","05/29/2025","05:30:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","05/31/2025","(null)","25-44","BLACK HISPANIC","M",,"45-64","WHITE","F","1013394","250094","40.853086","-73.894651","(40.853086, -73.894651)","POINT (-73.894651 40.853086)"
"302244074","69","BROOKLYN","03/06/2025","23:41:00",,"(null)","COMPLETED","(null)",,"97","OTHER","114","FELONY","REAR OF","ARSON","(null)","PATROL BORO BKLYN SOUTH","263","ARSON 2,3,4","RESIDENCE-HOUSE","03/07/2025","(null)","(null)","(null)","(null)",,"45-64","WHITE","M","1014039","172089","40.638981","-73.892664","(40.638981, -73.892664)","POINT (-73.892664 40.638981)"
"298898734","41","BRONX","12/02/2024","19:24:00","12/02/2024","21:05:00","ATTEMPTED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","01/04/2025","(null)","(null)","(null)","(null)",,"25-44","UNKNOWN","F","1013070","238702","40.82182","-73.895872","(40.82182, -73.895872)","POINT (-73.895872 40.82182)"
"306195305","69","BROOKLYN","05/04/2025","01:30:00","05/04/2025","02:00:00","COMPLETED","(null)","227","2","N.Y. HOUSING POLICE","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BKLYN SOUTH","263","ARSON 2,3,4","RESIDENCE - PUBLIC HOUSING","05/10/2025","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","UNKNOWN","D","1013835","175981","40.649665","-73.893384","(40.649665, -73.893384)","POINT (-73.893384 40.649665)"
"300398223","48","BRONX","12/19/2024","18:39:00",,"(null)","COMPLETED","(null)",,"97","OTHER","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","STREET","02/01/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","D","1013858","246267","40.842583","-73.89299","(40.842583, -73.89299)","POINT (-73.89299 40.842583)"
"306288691","75","BROOKLYN","04/13/2025","10:27:00","04/13/2025","10:43:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","OPPOSITE OF","ARSON","(null)","PATROL BORO BKLYN NORTH","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","05/12/2025","(null)","UNKNOWN","UNKNOWN","U",,"45-64","BLACK","M","1014242","177214","40.653046","-73.891913","(40.653046, -73.891913)","POINT (-73.891913 40.653046)"
"298984030","75","BROOKLYN","01/06/2025","02:05:00","01/06/2025","02:15:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BKLYN NORTH","263","ARSON 2,3,4","RESIDENCE-HOUSE","01/06/2025","(null)","(null)","(null)","(null)",,"45-64","BLACK","M","1014103","185976","40.677098","-73.892373","(40.677098, -73.892373)","POINT (-73.892373 40.677098)"
"313467989","75","BROOKLYN","06/04/2025","03:34:00","06/04/2025","04:17:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","OPPOSITE OF","ARSON","(null)","PATROL BORO BKLYN NORTH","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","06/04/2025","(null)","UNKNOWN","UNKNOWN","U",,"45-64","BLACK HISPANIC","M","1013961","187496","40.681269","-73.892877","(40.681269, -73.892877)","POINT (-73.892877 40.681269)"
"305616111","41","BRONX","04/29/2025","18:30:00","04/30/2025","03:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","OPPOSITE OF","ARSON","(null)","PATROL BORO BRONX","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","04/30/2025","(null)","UNKNOWN","UNKNOWN","M",,"65+","WHITE HISPANIC","M","1013732","237901","40.819621","-73.893483","(40.819621, -73.893483)","POINT (-73.893483 40.819621)"
"307961508","75","BROOKLYN","06/02/2025","00:25:00","06/02/2025","00:40:00","COMPLETED","(null)","3264","2","N.Y. HOUSING POLICE","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BKLYN NORTH","263","ARSON 2,3,4","RESIDENCE - PUBLIC HOUSING","06/12/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","M","1013210","182270","40.666929","-73.895609","(40.666929, -73.895609)","POINT (-73.895609 40.666929)"
"301819263","48","BRONX","02/26/2025","02:16:00","02/26/2025","03:12:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","OPPOSITE OF","ARSON","(null)","PATROL BORO BRONX","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","02/28/2025","(null)","(null)","(null)","(null)",,"45-64","WHITE","M","1014819","246085","40.842078","-73.889518","(40.842078, -73.889518)","POINT (-73.889518 40.842078)"
"311385506","41","BRONX","08/07/2025","21:03:00","08/07/2025","22:29:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","REAR OF","ARSON","(null)","PATROL BORO BRONX","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","PARKING LOT/GARAGE (PUBLIC)","08/12/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","D","1014684","237713","40.8191","-73.890046","(40.8191, -73.890046)","POINT (-73.890046 40.8191)"
"309357327","52","BRONX","07/09/2025","02:25:00","07/09/2025","03:01:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO BRONX","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","OTHER","07/10/2025","(null)","UNKNOWN","UNKNOWN","M",,"UNKNOWN","WHITE HISPANIC","F","1015765","258929","40.877327","-73.88604","(40.877327, -73.88604)","POINT (-73.88604 40.877327)"
"299123990","114","QUEENS","01/08/2025","14:36:00","01/08/2025","15:30:00","ATTEMPTED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO QUEENS NORTH","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","01/08/2025","(null)","(null)","(null)","(null)",,"25-44","BLACK","M","1014600","219014","40.767778","-73.890433","(40.767778, -73.890433)","POINT (-73.890433 40.767778)"
"300812522","42","BRONX","09/26/2024","21:42:00","09/26/2024","22:38:00","ATTEMPTED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","02/09/2025","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","UNKNOWN","M","1015830","242319","40.831739","-73.885881","(40.831739, -73.885881)","POINT (-73.885881 40.831739)"
"308727252","41","BRONX","06/01/2025","16:00:00","06/01/2025","16:15:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO BRONX","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","06/27/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","E","1014643","237097","40.81741","-73.890197","(40.81741, -73.890197)","POINT (-73.890197 40.81741)"
"308264788","41","BRONX","06/01/2025","17:05:00","06/01/2025","17:10:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO BRONX","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","06/01/2025","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","UNKNOWN","M","1014643","237097","40.81741","-73.890197","(40.81741, -73.890197)","POINT (-73.890197 40.81741)"
"307940575","48","BRONX","06/11/2025","00:04:00",,"(null)","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","06/11/2025","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","UNKNOWN","D","1016106","245866","40.841472","-73.884868","(40.841472, -73.884868)","POINT (-73.884868 40.841472)"
"306288670","48","BRONX","05/12/2025","04:27:00","05/12/2025","05:10:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","05/12/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","D","1016596","250802","40.855019","-73.883075","(40.855019, -73.883075)","POINT (-73.883075 40.855019)"
"299744586","114","QUEENS","12/31/2024","12:05:00",,"(null)","COMPLETED","(null)",,"72","DEPT OF CORRECTIONS","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO QUEENS NORTH","263","ARSON 2,3,4","(null)","01/20/2025","(null)","18-24","BLACK HISPANIC","M",,"UNKNOWN","UNKNOWN","E","1016307","227998","40.79243","-73.884228","(40.79243, -73.884228)","POINT (-73.884228 40.79243)"
"313499047","75","BROOKLYN","06/11/2025","03:38:00","06/11/2025","04:08:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","OPPOSITE OF","ARSON","(null)","PATROL BORO BKLYN NORTH","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","06/13/2025","(null)","(null)","(null)","(null)",,"45-64","WHITE","M","1016972","174003","40.644225","-73.882088","(40.644225, -73.882088)","POINT (-73.882088 40.644225)"
"305546264","42","BRONX","04/28/2025","22:40:00","04/28/2025","23:28:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","OPPOSITE OF","ARSON","(null)","PATROL BORO BRONX","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","04/29/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","M","1016885","243883","40.836028","-73.882062","(40.836028, -73.882062)","POINT (-73.882062 40.836028)"
"300119633","48","BRONX","01/27/2025","15:11:00","01/27/2025","15:20:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","01/27/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","D","1016430","248816","40.849568","-73.883682","(40.849568, -73.883682)","POINT (-73.883682 40.849568)"
"298784667","114","QUEENS","12/09/2024","04:37:00",,"(null)","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO QUEENS NORTH","263","ARSON 2,3,4","(null)","01/02/2025","(null)","18-24","WHITE HISPANIC","M",,"UNKNOWN","UNKNOWN","E","1016307","227998","40.79243","-73.884228","(40.79243, -73.884228)","POINT (-73.884228 40.79243)"
"303985227","52","BRONX","04/01/2025","05:50:00",,"(null)","ATTEMPTED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","04/01/2025","(null)","25-44","WHITE HISPANIC","M",,"UNKNOWN","BLACK HISPANIC","M","1016551","260706","40.882202","-73.883187","(40.882202, -73.883187)","POINT (-73.883187 40.882202)"
"300313990","43","BRONX","01/30/2025","08:32:00",,"(null)","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","01/30/2025","(null)","UNKNOWN","BLACK","M",,"25-44","WHITE HISPANIC","F","1017670","239800","40.824816","-73.879246","(40.824816, -73.879246)","POINT (-73.879246 40.824816)"
"306439315","48","BRONX","04/17/2025","01:20:00","04/17/2025","02:17:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","05/14/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","D","1016596","250802","40.855019","-73.883075","(40.855019, -73.883075)","POINT (-73.883075 40.855019)"
"304742440","48","BRONX","04/14/2025","18:00:00","04/14/2025","19:00:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","04/14/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","D","1016293","250009","40.852842","-73.884173","(40.852842, -73.884173)","POINT (-73.884173 40.852842)"
"303476515","43","BRONX","03/23/2025","00:37:00","03/23/2025","02:17:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","03/23/2025","(null)","25-44","WHITE HISPANIC","M",,"25-44","WHITE HISPANIC","F","1017470","240176","40.825851","-73.879966","(40.825851, -73.879966)","POINT (-73.879966 40.825851)"
"312724879","48","BRONX","08/24/2025","20:59:00",,"(null)","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","09/11/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","D","1016874","245380","40.840135","-73.882097","(40.840135, -73.882097)","POINT (-73.882097 40.840135)"
"311900406","75","BROOKLYN","08/25/2025","03:00:00","08/25/2025","04:00:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO BKLYN NORTH","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","08/26/2025","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","UNKNOWN","F","1019164","188890","40.685076","-73.874112","(40.685076, -73.874112)","POINT (-73.874112 40.685076)"
"307233131","41","BRONX","05/27/2025","17:30:00","05/27/2025","18:00:00","COMPLETED","(null)",,"72","DEPT OF CORRECTIONS","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","(null)","05/29/2025","(null)","18-24","BLACK HISPANIC","M",,"UNKNOWN","UNKNOWN","F","1017940","232184","40.803914","-73.878308","(40.803914, -73.878308)","POINT (-73.878308 40.803914)"
